["(mc.note LIKE '%2004%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%match%' OR mi.info LIKE '%C%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%der%'", "rt.role = 'actor'", "t.production_year >= 1996 AND t.production_year <= 2007"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%1913%')", "(mi.info LIKE '%35%' OR mi.info LIKE '%r%')", "ci.note IN ('(production assistant)', '(production assistant)', '(producer)', '(voice)', '(writer)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Cam%'", "rt.role = 'actor'", "t.production_year >= 2004 AND t.production_year <= 2007"],
["(mc.note LIKE '%ray%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%with%' OR mi.info LIKE '%a%')", "ci.note IN ('(production assistant)', '(uncredited)', '(producer)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Jabbar%'", "rt.role = 'actor'", "t.production_year >= 1936 AND t.production_year <= 2011"],
["(mc.note LIKE '%worldwide%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%e%' OR mi.info LIKE '%U%')", "ci.note IN ('(uncredited)', '(music composed by)', '(writer)', '(writer)', '(writer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Joe%'", "rt.role = 'actor'", "t.production_year >= 1980 AND t.production_year <= 1982"],
["(mc.note LIKE '%2009%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%S%' OR mi.info LIKE '%Margelssen%')", "ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Cassidy%'", "rt.role = 'actor'", "t.production_year >= 1997 AND t.production_year <= 2010"],
["(mc.note LIKE '%e%' OR mc.note LIKE '%2011%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%of%')", "ci.note IN ('(voice)', '(executive producer)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[nl]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Michael%'", "rt.role = 'actor'", "t.production_year >= 2003 AND t.production_year <= 2008"],
["(mc.note LIKE '%production%' OR mc.note LIKE '%media%')", "(mi.info LIKE '%s%' OR mi.info LIKE '%t%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Li%'", "rt.role = 'actor'", "t.production_year >= 1981 AND t.production_year <= 1991"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%a%' OR mi.info LIKE '%S%')", "ci.note IN ('(writer)', '(writer)', '(archive footage)', '(writer)', '(writer)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Albert%'", "rt.role = 'actor'", "t.production_year >= 1915 AND t.production_year <= 1997"],
["(mc.note LIKE '%t%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%1%' OR mi.info LIKE '%2007%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year >= 1937 AND t.production_year <= 2005"],
["(mc.note LIKE '%2011%' OR mc.note LIKE '%2004%')", "(mi.info LIKE '%35%' OR mi.info LIKE '%hacking%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%J%'", "rt.role = 'actor'", "t.production_year >= 1922 AND t.production_year <= 2007"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%all%')", "(mi.info LIKE '%s%' OR mi.info LIKE '%o%')", "ci.note IN ('(animal coordinator)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'f' AND n.name LIKE '%Parker%'", "rt.role = 'actress'", "t.production_year >= 1990 AND t.production_year <= 2009"],
["(mc.note LIKE '%with%' OR mc.note LIKE '%co%')", "(mi.info LIKE '%g%' OR mi.info LIKE '%S%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(executive producer)', '(executive producer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Robert%'", "rt.role = 'actor'", "t.production_year >= 1939 AND t.production_year <= 1993"],
["(mc.note LIKE '%with%' OR mc.note LIKE '%1915%')", "(mi.info LIKE '%mm%' OR mi.info LIKE '%h%')", "ci.note IN ('(executive producer)', '(executive producer)', '(uncredited)', '(executive producer)', '(uncredited)')", "cn.country_code = '[jp]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%W%'", "rt.role = 'actor'", "t.production_year >= 2001 AND t.production_year <= 2008"],
["(mc.note LIKE '%2001%' OR mc.note LIKE '%2004%')", "(mi.info LIKE '%be%' OR mi.info LIKE '%o%')", "ci.note IN ('(voice)', '(writer)', '(producer)', '(producer)', '(writer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Anthony%'", "rt.role = 'actor'", "t.production_year >= 1930 AND t.production_year <= 1971"],
["(mc.note LIKE '%2004%' OR mc.note LIKE '%worldwide%')", "(mi.info LIKE '%S%' OR mi.info LIKE '%I%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Welker%'", "rt.role = 'actor'", "t.production_year >= 1986 AND t.production_year <= 2013"],
["(mc.note LIKE '%the%' OR mc.note LIKE '%1962%')", "(mi.info LIKE '%n%' OR mi.info LIKE '%a%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Wolf%'", "rt.role = 'actor'", "t.production_year >= 1982 AND t.production_year <= 2011"],
["(mc.note LIKE '%in%' OR mc.note LIKE '%1912%')", "(mi.info LIKE '%h%' OR mi.info LIKE '%0%')", "ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Greg%'", "rt.role = 'actor'", "t.production_year >= 1952 AND t.production_year <= 2002"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%Philippines%')", "(mi.info LIKE '%s%' OR mi.info LIKE '%a%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Phil%'", "rt.role = 'actor'", "t.production_year >= 1937 AND t.production_year <= 1947"],
["(mc.note LIKE '%2006%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%S%')", "ci.note IN ('(archive footage)', '(writer)', '(writer)', '(writer)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%Ho%'", "rt.role = 'actress'", "t.production_year >= 1997 AND t.production_year <= 2001"],
["(mc.note LIKE '%2003%' OR mc.note LIKE '%2002%')", "(mi.info LIKE '%Japan%' OR mi.info LIKE '%r%')", "ci.note IN ('(executive producer)', '(voice)', '(executive producer)', '(executive producer)', '(executive producer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Conrad%'", "rt.role = 'actor'", "t.production_year >= 1967 AND t.production_year <= 2012"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%theatrical%')", "(mi.info LIKE '%n%' OR mi.info LIKE '%mm%')", "ci.note IN ('(voice)', '(uncredited)', '(voice)', '(uncredited)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%Joey%'", "rt.role = 'actress'", "t.production_year >= 1926 AND t.production_year <= 2010"],
["(mc.note LIKE '%VHS%' OR mc.note LIKE '%e%')", "(mi.info LIKE '%cat%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(producer)', '(producer)', '(voice)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Joan%'", "rt.role = 'actor'", "t.production_year >= 1931 AND t.production_year <= 2007"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%1991%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%MET%')", "ci.note IN ('(associate producer)', '(writer)', '(uncredited)', '(voice)', '(production assistant)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Norman%'", "rt.role = 'actor'", "t.production_year >= 1989 AND t.production_year <= 2011"],
["(mc.note LIKE '%all%' OR mc.note LIKE '%1914%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%PCS%')", "ci.note IN ('(uncredited)', '(voice)', '(voice)', '(uncredited)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Hart%'", "rt.role = 'actor'", "t.production_year >= 1984 AND t.production_year <= 2005"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%TV%')", "(mi.info LIKE '%E%' OR mi.info LIKE '%o%')", "ci.note IN ('(production assistant)', '(uncredited)', '(production assistant)', '(voice)', '(production assistant)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%Paul%'", "rt.role = 'actress'", "t.production_year >= 2012 AND t.production_year <= 2013"],
["(mc.note LIKE '%2009%' OR mc.note LIKE '%Germany%')", "(mi.info LIKE '%s%' OR mi.info LIKE '%U%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%S%'", "rt.role = 'actress'", "t.production_year >= 2005 AND t.production_year <= 2007"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%S%' OR mi.info LIKE '%35%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%David%'", "rt.role = 'actor'", "t.production_year >= 1979 AND t.production_year <= 1994"],
["(mc.note LIKE '%all%' OR mc.note LIKE '%1966%')", "(mi.info LIKE '%A%' OR mi.info LIKE '%o%')", "ci.note IN ('(creator)', '(voice)', '(executive producer)', '(executive producer)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year >= 1981 AND t.production_year <= 2011"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%association%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%35%')", "ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Rob%'", "rt.role = 'actor'", "t.production_year >= 2000 AND t.production_year <= 2011"],
["(mc.note LIKE '%media%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%E%' OR mi.info LIKE '%g%')", "ci.note IN ('(writer)', '(producer)', '(writer)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%Ho%'", "rt.role = 'actress'", "t.production_year >= 2003 AND t.production_year <= 2010"],
["(mc.note LIKE '%1985%' OR mc.note LIKE '%2001%')", "(mi.info LIKE '%r%' OR mi.info LIKE '%e%')", "ci.note IN ('(uncredited)', '(producer)', '(uncredited)', '(writer)', '(producer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%Mel%'", "rt.role = 'actress'", "t.production_year >= 1919 AND t.production_year <= 2012"],
["(mc.note LIKE '%2004%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%she%' OR mi.info LIKE '%a%')", "ci.note IN ('(voice)', '(production assistant)', '(credit only)', '(executive producer)', '(co-executive producer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Smith%'", "rt.role = 'actor'", "t.production_year >= 2012 AND t.production_year <= 2013"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%U%' OR mi.info LIKE '%s%')", "ci.note IN ('(executive producer)', '(voice)', '(voice)', '(executive producer)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%L%'", "rt.role = 'actor'", "t.production_year >= 1957 AND t.production_year <= 1990"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%E%' OR mi.info LIKE '%C%')", "ci.note IN ('(uncredited)', '(production assistant)', '(producer)', '(production assistant)', '(producer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Savage%'", "rt.role = 'actor'", "t.production_year >= 2002 AND t.production_year <= 2013"],
["(mc.note LIKE '%all%' OR mc.note LIKE '%TV%')", "(mi.info LIKE '%35%' OR mi.info LIKE '%S%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%D%'", "rt.role = 'actress'", "t.production_year >= 1975 AND t.production_year <= 1990"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%VHS%')", "(mi.info LIKE '%m%' OR mi.info LIKE '%C%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Bennett%'", "rt.role = 'actor'", "t.production_year >= 1918 AND t.production_year <= 2010"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%Germany%')", "(mi.info LIKE '%s%' OR mi.info LIKE '%1%')", "ci.note IN ('(adprom manager)', '(voice)', '(voice)', '(voice)', '(writer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%D%'", "rt.role = 'actor'", "t.production_year >= 2008 AND t.production_year <= 2009"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%TV%')", "(mi.info LIKE '%y%' OR mi.info LIKE '%s%')", "ci.note IN ('(voice)', '(voice)', '(script supervisor)', '(co-producer)', '(script supervisor)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Taylor%'", "rt.role = 'actor'", "t.production_year >= 2000 AND t.production_year <= 2012"],
["(mc.note LIKE '%Hungary%' OR mc.note LIKE '%with%')", "(mi.info LIKE '%35%' OR mi.info LIKE '%g%')", "ci.note IN ('(voice)', '(production assistant)', '(production assistant)', '(uncredited)', '(uncredited)')", "cn.country_code = '[de]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Jordan%'", "rt.role = 'actor'", "t.production_year >= 1994 AND t.production_year <= 2007"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%2012%')", "(mi.info LIKE '%A%' OR mi.info LIKE '%would%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Kris%'", "rt.role = 'actor'", "t.production_year >= 1999 AND t.production_year <= 2006"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%VHS%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%g%')", "ci.note IN ('(voice)', '(voice)', '(uncredited)', '(uncredited)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year >= 1978 AND t.production_year <= 2008"],
["(mc.note LIKE '%2007%' OR mc.note LIKE '%theatrical%')", "(mi.info LIKE '%r%' OR mi.info LIKE '%C%')", "ci.note IN ('(writer)', '(uncredited)', '(producer)', '(uncredited)', '(voice)')", "cn.country_code = '[gb]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%A%'", "rt.role = 'actor'", "t.production_year >= 1997 AND t.production_year <= 2008"],
["(mc.note LIKE '%2003%' OR mc.note LIKE '%2013%')", "(mi.info LIKE '%s%' OR mi.info LIKE '%mm%')", "ci.note IN ('(voice)', '(uncredited)', '(executive producer)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%Cynthia%'", "rt.role = 'actress'", "t.production_year >= 1999 AND t.production_year <= 2011"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%2008%')", "(mi.info LIKE '%l%' OR mi.info LIKE '%only%')", "ci.note IN ('(uncredited)', '(production coordinator)', '(production assistant)', '(production assistant)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'f' AND n.name LIKE '%Richard%'", "rt.role = 'actress'", "t.production_year >= 1929 AND t.production_year <= 2003"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%2003%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%C%')", "ci.note IN ('(credit only)', '(voice: English version)', '(credit only)', '(credit only)', '(credit only)')", "cn.country_code = '[jp]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Joe%'", "rt.role = 'actor'", "t.production_year >= 1966 AND t.production_year <= 2004"],
["(mc.note LIKE '%theatrical%' OR mc.note LIKE '%2012%')", "(mi.info LIKE '%r%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Armand%'", "rt.role = 'actor'", "t.production_year >= 1925 AND t.production_year <= 2012"],
["(mc.note LIKE '%theatrical%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%r%' OR mi.info LIKE '%S%')", "ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year >= 2003 AND t.production_year <= 2013"],
["(mc.note LIKE '%2012%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%s%' OR mi.info LIKE '%o%')", "ci.note IN ('(voice)', '(uncredited)', '(uncredited)', '(executive producer)', '(producer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%J%'", "rt.role = 'actor'", "t.production_year >= 1983 AND t.production_year <= 2008"],
["(mc.note LIKE '%1962%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%mm%' OR mi.info LIKE '%E%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(uncredited)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Silvera%'", "rt.role = 'actor'", "t.production_year >= 1926 AND t.production_year <= 2009"],
["(mc.note LIKE '%2004%' OR mc.note LIKE '%TV%')", "(mi.info LIKE '%of%' OR mi.info LIKE '%I%')", "ci.note IN ('(co-executive producer)', '(voice)', '(written by)', '(written by)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%D%'", "rt.role = 'actor'", "t.production_year >= 1923 AND t.production_year <= 2000"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%VHS%')", "(mi.info LIKE '%r%' OR mi.info LIKE '%S%')", "ci.note IN ('(voice)', '(voice)', '(writer)', '(voice)', '(production assistant)')", "cn.country_code = '[fr]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Frank%'", "rt.role = 'actor'", "t.production_year >= 1957 AND t.production_year <= 2012"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%2006%')", "(mi.info LIKE '%s%' OR mi.info LIKE '%a%')", "ci.note IN ('(archive footage)', '(writer)', '(archive footage)', '(archive footage)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year >= 1995 AND t.production_year <= 2005"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%the%')", "(mi.info LIKE '%RAT%' OR mi.info LIKE '%o%')", "ci.note IN ('(archive footage)', '(writer)', '(writer)', '(archive footage)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Castro%'", "rt.role = 'actor'", "t.production_year >= 2005 AND t.production_year <= 2011"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%theatrical%')", "(mi.info LIKE '%n%' OR mi.info LIKE '%s%')", "ci.note IN ('(written by)', '(uncredited)', '(uncredited)', '(uncredited)', '(production assistant)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year >= 1967 AND t.production_year <= 2002"],
["(mc.note LIKE '%1914%' OR mc.note LIKE '%worldwide%')", "(mi.info LIKE '%n%' OR mi.info LIKE '%o%')", "ci.note IN ('(producer)', '(voice)', '(voice)', '(producer)', '(writer)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Jos̩%'", "rt.role = 'actor'", "t.production_year >= 1998 AND t.production_year <= 2012"],
["(mc.note LIKE '%TV%' OR mc.note LIKE '%DVD%')", "(mi.info LIKE '%l%' OR mi.info LIKE '%S%')", "ci.note IN ('(producer)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%W%'", "rt.role = 'actor'", "t.production_year >= 1965 AND t.production_year <= 1970"],
["(mc.note LIKE '%USA%' OR mc.note LIKE '%TV%')", "(mi.info LIKE '%r%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(executive producer)', '(archive footage)', '(voice)', '(voice)')", "cn.country_code = '[nl]'", "it.info = 'genres'", "n.gender = 'm' AND n.name LIKE '%Godfrey%'", "rt.role = 'actor'", "t.production_year >= 1976 AND t.production_year <= 2007"],
["(mc.note LIKE '%2007%' OR mc.note LIKE '%worldwide%')", "(mi.info LIKE '%h%' OR mi.info LIKE '%S%')", "ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year >= 1999 AND t.production_year <= 2009"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%1914%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%Especially%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Harry%'", "rt.role = 'actor'", "t.production_year >= 2004 AND t.production_year <= 2010"],
["(mc.note LIKE '%VHS%' OR mc.note LIKE '%2009%')", "(mi.info LIKE '%S%' OR mi.info LIKE '%C%')", "ci.note IN ('(uncredited)', '(uncredited)', '(voice)', '(voice)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Wayne%'", "rt.role = 'actor'", "t.production_year >= 1980 AND t.production_year <= 2005"],
["(mc.note LIKE '%1959%' OR mc.note LIKE '%association%')", "(mi.info LIKE '%o%' OR mi.info LIKE '%e%')", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(executive producer)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%David%'", "rt.role = 'actor'", "t.production_year >= 1963 AND t.production_year <= 1998"],
["(mc.note LIKE '%1911%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%l%' OR mi.info LIKE '%U%')", "ci.note IN ('(voice: English version)', '(production assistant)', '(voice: English version)', '(written by)', '(written by)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Bennett%'", "rt.role = 'actor'", "t.production_year >= 2001 AND t.production_year <= 2008"],
["(mc.note LIKE '%association%' OR mc.note LIKE '%co%')", "(mi.info LIKE '%A%' OR mi.info LIKE '%o%')", "ci.note IN ('(voice)', '(writer)', '(producer)', '(voice)', '(voice)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year >= 1939 AND t.production_year <= 2012"],
["(mc.note LIKE '%2010%' OR mc.note LIKE '%TV%')", "(mi.info LIKE '%U%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Simon%'", "rt.role = 'actor'", "t.production_year >= 1994 AND t.production_year <= 2006"],
["(mc.note LIKE '%VHS%' OR mc.note LIKE '%2007%')", "(mi.info LIKE '%35%' OR mi.info LIKE '%t%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(voice)', '(voice)')", "cn.country_code = '[si]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%Roger%'", "rt.role = 'actor'", "t.production_year >= 1928 AND t.production_year <= 1993"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%TV%')", "(mi.info LIKE '%l%' OR mi.info LIKE '%o%')", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(executive producer)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%Donald%'", "rt.role = 'actor'", "t.production_year >= 1981 AND t.production_year <= 2011"],
["(mc.note LIKE '%Finland%' OR mc.note LIKE '%2007%')", "(mi.info LIKE '%mm%' OR mi.info LIKE '%o%')", "ci.note IN ('(voice)', '(voice)', '(uncredited)', '(voice)', '(uncredited)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "n.gender = 'm' AND n.name LIKE '%m%'", "rt.role = 'actor'", "t.production_year >= 1993 AND t.production_year <= 2000"],
["(mc.note LIKE '%with%' OR mc.note LIKE '%USA%')", "(mi.info LIKE '%n%' OR mi.info LIKE '%mm%')", "ci.note IN ('(executive producer)', '(voice)', '(voice)', '(voice)', '(head writer)')", "cn.country_code = '[us]'", "it.info = 'countries'", "n.gender = 'm' AND n.name LIKE '%K%'", "rt.role = 'actor'", "t.production_year >= 1954 AND t.production_year <= 2010"],
["(mc.note LIKE '%DVD%' OR mc.note LIKE '%association%')", "(mi.info LIKE '%h%' OR mi.info LIKE '%o%')", "ci.note IN ('(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)', '(archive footage)')", "cn.country_code = '[us]'", "it.info = 'genres'", "n.gender = 'f' AND n.name LIKE '%Uschi%'", "rt.role = 'actress'", "t.production_year >= 1924 AND t.production_year <= 2013"],
