["ci.note = '(story)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%2005%'", "n.name LIKE '%Brown%'", "n.name NOT LIKE '%Williams%'", "rt.role = 'writer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[gb]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%1958%'", "n.name LIKE '%J%'", "n.name NOT LIKE '%Albert%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2008%'", "mc.note NOT LIKE '%in%'", "n.name LIKE '%Mark%'", "n.name NOT LIKE '%Griffin%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%p%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%José%'", "n.name NOT LIKE '%Krishnamurthy%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%association%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Griffin%'", "n.name NOT LIKE '%Greg%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%theatrical%'", "mc.note NOT LIKE '%worldwide%'", "n.name LIKE '%Albert%'", "n.name NOT LIKE '%Shaun%'", "rt.role = 'actor'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2009%'", "mc.note NOT LIKE '%e%'", "n.name LIKE '%Griffin%'", "n.name NOT LIKE '%Michael%'", "rt.role = 'producer'"],
["ci.note = '(supervising producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%VHS%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Ho%'", "n.name NOT LIKE '%Albert%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%production%'", "mc.note NOT LIKE '%1956%'", "n.name LIKE '%Brien%'", "n.name NOT LIKE '%Ho%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%TV%'", "n.name LIKE '%Wayne%'", "n.name NOT LIKE '%John%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%s%'", "mc.note NOT LIKE '%r%'", "n.name LIKE '%Smith%'", "n.name NOT LIKE '%Frank%'", "rt.role = 'writer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%2006%'", "n.name LIKE '%Silvera%'", "n.name NOT LIKE '%Bradley%'", "rt.role = 'actor'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%VHS%'", "mc.note NOT LIKE '%2011%'", "n.name LIKE '%Gaio%'", "n.name NOT LIKE '%Franco%'", "rt.role = 'writer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%2006%'", "n.name LIKE '%Kerman%'", "n.name NOT LIKE '%Godfrey%'", "rt.role = 'actor'"],
["ci.note = '(voice)'", "cn.country_code = '[us]'", "mc.note LIKE '%n%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Welker%'", "n.name NOT LIKE '%Justin%'", "rt.role = 'actor'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Dan%'", "n.name NOT LIKE '%Souza%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Armand%'", "n.name NOT LIKE '%Uschi%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%Germany%'", "n.name LIKE '%Reynolds%'", "n.name NOT LIKE '%Goldnerova%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%e%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%Godfrey%'", "n.name NOT LIKE '%DaRe%'", "rt.role = 'producer'"],
["ci.note = '(voice)'", "cn.country_code = '[us]'", "mc.note LIKE '%co%'", "mc.note NOT LIKE '%in%'", "n.name LIKE '%Ho%'", "n.name NOT LIKE '%Hora%'", "rt.role = 'actor'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%2009%'", "n.name LIKE '%José%'", "n.name NOT LIKE '%Dobkowitz%'", "rt.role = 'actor'"],
["ci.note = '(executive producer)'", "cn.country_code = '[de]'", "mc.note LIKE '%1998%'", "mc.note NOT LIKE '%2012%'", "n.name LIKE '%Joseph%'", "n.name NOT LIKE '%Dobkowitz%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%p%'", "n.name LIKE '%Barrie%'", "n.name NOT LIKE '%Godfrey%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%f%'", "mc.note NOT LIKE '%1920%'", "n.name LIKE '%D%'", "n.name NOT LIKE '%Kenny%'", "rt.role = 'actor'"],
["ci.note = '(creator)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%Claire%'", "n.name NOT LIKE '%Tracey%'", "rt.role = 'writer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%co%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Bell%'", "n.name NOT LIKE '%Savage%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%r%'", "mc.note NOT LIKE '%2003%'", "n.name LIKE '%Alan%'", "n.name NOT LIKE '%de%'", "rt.role = 'actress'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%2007%'", "n.name LIKE '%West%'", "n.name NOT LIKE '%Sand%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2003%'", "mc.note NOT LIKE '%West%'", "n.name LIKE '%R%'", "n.name NOT LIKE '%Jana%'", "rt.role = 'producer'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2012%'", "mc.note NOT LIKE '%as%'", "n.name LIKE '%Roger%'", "n.name NOT LIKE '%Frank%'", "rt.role = 'producer'"],
["ci.note = '(production assistant)'", "cn.country_code = '[us]'", "mc.note LIKE '%2006%'", "mc.note NOT LIKE '%production%'", "n.name LIKE '%Jordan%'", "n.name NOT LIKE '%Merv%'", "rt.role = 'miscellaneous crew'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%all%'", "mc.note NOT LIKE '%2009%'", "n.name LIKE '%Rose%'", "n.name NOT LIKE '%Spelling%'", "rt.role = 'producer'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%Weekend%'", "n.name LIKE '%Joe%'", "n.name NOT LIKE '%Littman%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%TV%'", "mc.note NOT LIKE '%association%'", "n.name LIKE '%Joey%'", "n.name NOT LIKE '%Baker%'", "rt.role = 'actor'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%2010%'", "n.name LIKE '%Silvera%'", "n.name NOT LIKE '%Medeiros%'", "rt.role = 'producer'"],
["ci.note = '(deviser)'", "cn.country_code = '[us]'", "mc.note LIKE '%i%'", "mc.note NOT LIKE '%Slovakia%'", "n.name LIKE '%i%'", "n.name NOT LIKE '%Joey%'", "rt.role = 'writer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%2004%'", "mc.note NOT LIKE '%2005%'", "n.name LIKE '%Ron%'", "n.name NOT LIKE '%Digard%'", "rt.role = 'actor'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%as%'", "n.name LIKE '%Joseph%'", "n.name NOT LIKE '%de%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%n%'", "mc.note NOT LIKE '%2012%'", "n.name LIKE '%Franco%'", "n.name NOT LIKE '%Don%'", "rt.role = 'actor'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%e%'", "mc.note NOT LIKE '%t%'", "n.name LIKE '%Welker%'", "n.name NOT LIKE '%Romay%'", "rt.role = 'actor'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%TV%'", "mc.note NOT LIKE '%e%'", "n.name LIKE '%Joe%'", "n.name NOT LIKE '%Jesús%'", "rt.role = 'writer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%o%'", "mc.note NOT LIKE '%Numb%'", "n.name LIKE '%Armand%'", "n.name NOT LIKE '%Silvera%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Jesús%'", "n.name NOT LIKE '%João%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%t%'", "n.name LIKE '%Catherine%'", "n.name NOT LIKE '%Albert%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%r%'", "n.name LIKE '%Parker%'", "n.name NOT LIKE '%Uschi%'", "rt.role = 'producer'"],
["ci.note = '(voice)'", "cn.country_code = '[us]'", "mc.note LIKE '%2012%'", "mc.note NOT LIKE '%co%'", "n.name LIKE '%Fox%'", "n.name NOT LIKE '%Gardiner%'", "rt.role = 'actor'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%association%'", "mc.note NOT LIKE '%production%'", "n.name LIKE '%Bob%'", "n.name NOT LIKE '%Loretta%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[it]'", "mc.note LIKE '%V%'", "mc.note NOT LIKE '%p%'", "n.name LIKE '%Allen%'", "n.name NOT LIKE '%MacNeille%'", "rt.role = 'producer'"],
["ci.note = '(voice)'", "cn.country_code = '[us]'", "mc.note LIKE '%i%'", "mc.note NOT LIKE '%2006%'", "n.name LIKE '%Roger%'", "n.name NOT LIKE '%Olsen%'", "rt.role = 'actor'"],
["ci.note = '(production assistant)'", "cn.country_code = '[de]'", "mc.note LIKE '%VHS%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%o%'", "n.name NOT LIKE '%Digard%'", "rt.role = 'miscellaneous crew'"],
["ci.note = '(producer)'", "cn.country_code = '[de]'", "mc.note LIKE '%2006%'", "mc.note NOT LIKE '%co%'", "n.name LIKE '%Alexander%'", "n.name NOT LIKE '%Jesús%'", "rt.role = 'producer'"],
["ci.note = '(voice)'", "cn.country_code = '[fr]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%in%'", "n.name LIKE '%Maria%'", "n.name NOT LIKE '%Roger%'", "rt.role = 'actor'"],
["ci.note = '(production assistant)'", "cn.country_code = '[us]'", "mc.note LIKE '%with%'", "mc.note NOT LIKE '%production%'", "n.name LIKE '%Jeremy%'", "n.name NOT LIKE '%Turschmann%'", "rt.role = 'miscellaneous crew'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%with%'", "mc.note NOT LIKE '%production%'", "n.name LIKE '%Frank%'", "n.name NOT LIKE '%Silvera%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%r%'", "n.name LIKE '%John%'", "n.name NOT LIKE '%Tony%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%Kreis%'", "n.name LIKE '%Guillermo%'", "n.name NOT LIKE '%Dick%'", "rt.role = 'actor'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%theatrical%'", "n.name LIKE '%Roger%'", "n.name NOT LIKE '%Digard%'", "rt.role = 'writer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%o%'", "mc.note NOT LIKE '%r%'", "n.name LIKE '%D%'", "n.name NOT LIKE '%Robert%'", "rt.role = 'actor'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%2009%'", "n.name LIKE '%Savage%'", "n.name NOT LIKE '%Welker%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2009%'", "mc.note NOT LIKE '%co%'", "n.name LIKE '%u%'", "n.name NOT LIKE '%Redgrave%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%theatrical%'", "mc.note NOT LIKE '%TV%'", "n.name LIKE '%Billet%'", "n.name NOT LIKE '%Jones%'", "rt.role = 'actor'"],
["ci.note = '(voice)'", "cn.country_code = '[us]'", "mc.note LIKE '%n%'", "mc.note NOT LIKE '%Czech%'", "n.name LIKE '%Foster%'", "n.name NOT LIKE '%Bell%'", "rt.role = 'actor'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%s%'", "n.name LIKE '%Bell%'", "n.name NOT LIKE '%Mike%'", "rt.role = 'actor'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%association%'", "n.name LIKE '%Griffin%'", "n.name NOT LIKE '%Joey%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[de]'", "mc.note LIKE '%TV%'", "mc.note NOT LIKE '%n%'", "n.name LIKE '%Ho%'", "n.name NOT LIKE '%Scott%'", "rt.role = 'producer'"],
["ci.note = '(supervising producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%association%'", "mc.note NOT LIKE '%e%'", "n.name LIKE '%S%'", "n.name NOT LIKE '%Uschi%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%2008%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%D%'", "n.name NOT LIKE '%Serbes%'", "rt.role = 'writer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%Kay%'", "n.name NOT LIKE '%Dobkowitz%'", "rt.role = 'writer'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%media%'", "n.name LIKE '%y%'", "n.name NOT LIKE '%Cummings%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[br]'", "mc.note LIKE '%e%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Martin%'", "n.name NOT LIKE '%Katie%'", "rt.role = 'actor'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%co%'", "mc.note NOT LIKE '%TV%'", "n.name LIKE '%Brian%'", "n.name NOT LIKE '%Jay%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%with%'", "mc.note NOT LIKE '%in%'", "n.name LIKE '%Griffin%'", "n.name NOT LIKE '%Uschi%'", "rt.role = 'actor'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%r%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%Jesús%'", "n.name NOT LIKE '%Kerman%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2004%'", "mc.note NOT LIKE '%version%'", "n.name LIKE '%Bradley%'", "n.name NOT LIKE '%Godfrey%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%association%'", "mc.note NOT LIKE '%p%'", "n.name LIKE '%Chris%'", "n.name NOT LIKE '%Ho%'", "rt.role = 'actress'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%s%'", "mc.note NOT LIKE '%Borzage%'", "n.name LIKE '%Franco%'", "n.name NOT LIKE '%Antoine%'", "rt.role = 'actor'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%TV%'", "n.name LIKE '%Peter%'", "n.name NOT LIKE '%Jammot%'", "rt.role = 'producer'"],
["ci.note = '(archive footage)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%original%'", "n.name LIKE '%Rob%'", "n.name NOT LIKE '%Sam%'", "rt.role = 'writer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%Sweden%'", "n.name LIKE '%n%'", "n.name NOT LIKE '%Roger%'", "rt.role = 'actor'"],
["ci.note = '(associate producer)'", "cn.country_code = '[de]'", "mc.note LIKE '%2007%'", "mc.note NOT LIKE '%in%'", "n.name LIKE '%D%'", "n.name NOT LIKE '%Cynthia%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%media%'", "mc.note NOT LIKE '%r%'", "n.name LIKE '%Watt%'", "n.name NOT LIKE '%Mulholland%'", "rt.role = 'producer'"],
["ci.note = '(production assistant)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Crump%'", "n.name NOT LIKE '%Reg%'", "rt.role = 'miscellaneous crew'"],
["ci.note = '(voice)'", "cn.country_code = '[us]'", "mc.note LIKE '%p%'", "mc.note NOT LIKE '%association%'", "n.name LIKE '%n%'", "n.name NOT LIKE '%Digard%'", "rt.role = 'miscellaneous crew'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%t%'", "mc.note NOT LIKE '%2002%'", "n.name LIKE '%Barry%'", "n.name NOT LIKE '%Edwin%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%VHS%'", "mc.note NOT LIKE '%production%'", "n.name LIKE '%James%'", "n.name NOT LIKE '%Jim%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%2005%'", "mc.note NOT LIKE '%association%'", "n.name LIKE '%Dee%'", "n.name NOT LIKE '%Savant%'", "rt.role = 'writer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[de]'", "mc.note LIKE '%media%'", "mc.note NOT LIKE '%1914%'", "n.name LIKE '%Smith%'", "n.name NOT LIKE '%Cynthia%'", "rt.role = 'actor'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2007%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%D%'", "n.name NOT LIKE '%Silvera%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2005%'", "mc.note NOT LIKE '%t%'", "n.name LIKE '%Wayne%'", "n.name NOT LIKE '%Merv%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%co%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%W%'", "n.name NOT LIKE '%Marques%'", "rt.role = 'writer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%t%'", "mc.note NOT LIKE '%TV%'", "n.name LIKE '%Armand%'", "n.name NOT LIKE '%Christopher%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2006%'", "mc.note NOT LIKE '%2012%'", "n.name LIKE '%Will%'", "n.name NOT LIKE '%Kobus%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%VHS%'", "mc.note NOT LIKE '%production%'", "n.name LIKE '%Giuseppe%'", "n.name NOT LIKE '%Merv%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%association%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Roger%'", "n.name NOT LIKE '%Jacobsen%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%TV%'", "mc.note NOT LIKE '%1961%'", "n.name LIKE '%Taylor%'", "n.name NOT LIKE '%Jang%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%co%'", "n.name LIKE '%C%'", "n.name NOT LIKE '%Kath%'", "rt.role = 'actor'"],
["ci.note = '(executive producer)'", "cn.country_code = '[xyu]'", "mc.note LIKE '%2008%'", "mc.note NOT LIKE '%set%'", "n.name LIKE '%J%'", "n.name NOT LIKE '%Hakan%'", "rt.role = 'producer'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%association%'", "n.name LIKE '%Godfrey%'", "n.name NOT LIKE '%Paul%'", "rt.role = 'writer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%2005%'", "n.name LIKE '%Paulsen%'", "n.name NOT LIKE '%Frank%'", "rt.role = 'producer'"],
["ci.note = '(archive footage)'", "cn.country_code = '[us]'", "mc.note LIKE '%c%'", "mc.note NOT LIKE '%2012%'", "n.name LIKE '%Katy%'", "n.name NOT LIKE '%Welker%'", "rt.role = 'actress'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%TV%'", "mc.note NOT LIKE '%2006%'", "n.name LIKE '%Ho%'", "n.name NOT LIKE '%Joseph%'", "rt.role = 'producer'"],
["ci.note = '(voice)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%e%'", "n.name LIKE '%Wolf%'", "n.name NOT LIKE '%León%'", "rt.role = 'actor'"],
["ci.note = '(script supervisor)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%e%'", "n.name LIKE '%Dan%'", "n.name NOT LIKE '%Jammot%'", "rt.role = 'miscellaneous crew'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%theatrical%'", "mc.note NOT LIKE '%Argentina%'", "n.name LIKE '%Armand%'", "n.name NOT LIKE '%Joe%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2011%'", "mc.note NOT LIKE '%laserdisc%'", "n.name LIKE '%West%'", "n.name NOT LIKE '%Armand%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%2007%'", "n.name LIKE '%Maurice%'", "n.name NOT LIKE '%Jammot%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[de]'", "mc.note LIKE '%2007%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%E%'", "n.name NOT LIKE '%Wittenberg%'", "rt.role = 'producer'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%production%'", "mc.note NOT LIKE '%2011%'", "n.name LIKE '%Jim%'", "n.name NOT LIKE '%Jr%'", "rt.role = 'producer'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%o%'", "n.name LIKE '%D%'", "n.name NOT LIKE '%Adele%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%2001%'", "n.name LIKE '%i%'", "n.name NOT LIKE '%Armand%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%e%'", "mc.note NOT LIKE '%1993%'", "n.name LIKE '%Ron%'", "n.name NOT LIKE '%Andrew%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%VHS%'", "n.name LIKE '%Merv%'", "n.name NOT LIKE '%Armand%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%n%'", "mc.note NOT LIKE '%by%'", "n.name LIKE '%MacFarlane%'", "n.name NOT LIKE '%Dobkowitz%'", "rt.role = 'producer'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%with%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Wayne%'", "n.name NOT LIKE '%Kuri%'", "rt.role = 'writer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[de]'", "mc.note LIKE '%i%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Clark%'", "n.name NOT LIKE '%Godfrey%'", "rt.role = 'actor'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%co%'", "mc.note NOT LIKE '%2006%'", "n.name LIKE '%Ho%'", "n.name NOT LIKE '%Neves%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%2003%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Burns%'", "n.name NOT LIKE '%Pereira%'", "rt.role = 'actor'"],
["ci.note = '(voice)'", "cn.country_code = '[fr]'", "mc.note LIKE '%n%'", "mc.note NOT LIKE '%2012%'", "n.name LIKE '%Frank%'", "n.name NOT LIKE '%b%'", "rt.role = 'actor'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%association%'", "mc.note NOT LIKE '%1998%'", "n.name LIKE '%Milan%'", "n.name NOT LIKE '%D%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[de]'", "mc.note LIKE '%1975%'", "mc.note NOT LIKE '%media%'", "n.name LIKE '%n%'", "n.name NOT LIKE '%Krishnamurthy%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%production%'", "n.name LIKE '%Michael%'", "n.name NOT LIKE '%Rio%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%PlayStation%'", "n.name LIKE '%r%'", "n.name NOT LIKE '%Jammot%'", "rt.role = 'producer'"],
["ci.note = '(production assistant)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%worldwide%'", "n.name LIKE '%Griffin%'", "n.name NOT LIKE '%Coyle%'", "rt.role = 'miscellaneous crew'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%e%'", "n.name LIKE '%Hugo%'", "n.name NOT LIKE '%Dobkowitz%'", "rt.role = 'writer'"],
