["cn.country_code != '[id]'", "cn.name LIKE '%NFB%'", "cn.name LIKE '%Filmes%'", "ct.kind = 'production companies'", "k.keyword = 'nudity'", "t.production_year > 1967", "t.production_year < 1978"],
["cn.country_code != '[bd]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%Video%'", "ct.kind = 'production companies'", "k.keyword = 'based-on-novel'", "t.production_year > 1982", "t.production_year < 1990"],
["cn.country_code != '[de]'", "cn.name LIKE '%BBC%'", "cn.name LIKE '%ABC%'", "ct.kind = 'distributors'", "k.keyword = 'based-on-novel'", "t.production_year > 1967", "t.production_year < 1989"],
["cn.country_code != '[us]'", "cn.name LIKE '%Home%'", "cn.name LIKE '%i%'", "ct.kind = 'production companies'", "k.keyword = 'female-nudity'", "t.production_year > 1972", "t.production_year < 1981"],
["cn.country_code != '[ao]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%Warner%'", "ct.kind = 'production companies'", "k.keyword = 'blood'", "t.production_year > 1963", "t.production_year < 1972"],
["cn.country_code != '[se]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%Film%'", "ct.kind = 'production companies'", "k.keyword = 'murder'", "t.production_year > 1965", "t.production_year < 1965"],
["cn.country_code != '[us]'", "cn.name LIKE '%Warner%'", "cn.name LIKE '%Broadcasting%'", "ct.kind = 'distributors'", "k.keyword = 'murder'", "t.production_year > 1977", "t.production_year < 1988"],
["cn.country_code != '[us]'", "cn.name LIKE '%BBC%'", "cn.name LIKE '%System%'", "ct.kind = 'distributors'", "k.keyword = 'independent-film'", "t.production_year > 1969", "t.production_year < 1987"],
["cn.country_code != '[ht]'", "cn.name LIKE '%Warner%'", "cn.name LIKE '%Film%'", "ct.kind = 'distributors'", "k.keyword = 'sex'", "t.production_year > 1963", "t.production_year < 1979"],
["cn.country_code != '[hn]'", "cn.name LIKE '%British%'", "cn.name LIKE '%BBC%'", "ct.kind = 'production companies'", "k.keyword = 'based-on-novel'", "t.production_year > 1967", "t.production_year < 1987"],
["cn.country_code != '[us]'", "cn.name LIKE '%British%'", "cn.name LIKE '%Video%'", "ct.kind = 'production companies'", "k.keyword = 'blood'", "t.production_year > 1963", "t.production_year < 1987"],
["cn.country_code != '[cshh]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%Company%'", "ct.kind = 'production companies'", "k.keyword = 'dog'", "t.production_year > 1975", "t.production_year < 1987"],
["cn.country_code != '[us]'", "cn.name LIKE '%Television%'", "cn.name LIKE '%BBC%'", "ct.kind = 'production companies'", "k.keyword = 'based-on-novel'", "t.production_year > 1965", "t.production_year < 1974"],
["cn.country_code != '[et]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%Warner%'", "ct.kind = 'production companies'", "k.keyword = 'revenge'", "t.production_year > 1972", "t.production_year < 1975"],
["cn.country_code != '[xyu]'", "cn.name LIKE '%Board%'", "cn.name LIKE '%Columbia%'", "ct.kind = 'distributors'", "k.keyword = 'sex'", "t.production_year > 1988", "t.production_year < 1991"],
["cn.country_code != '[nl]'", "cn.name LIKE '%Warner%'", "cn.name LIKE '%Board%'", "ct.kind = 'distributors'", "k.keyword = 'nudity'", "t.production_year > 1978", "t.production_year < 1980"],
["cn.country_code != '[ly]'", "cn.name LIKE '%Television%'", "cn.name LIKE '%Fox%'", "ct.kind = 'production companies'", "k.keyword = 'character-name-in-title'", "t.production_year > 1974", "t.production_year < 1992"],
["cn.country_code != '[us]'", "cn.name LIKE '%Warner%'", "cn.name LIKE '%Corporation%'", "ct.kind = 'production companies'", "k.keyword = 'female-nudity'", "t.production_year > 1965", "t.production_year < 1983"],
["cn.country_code != '[de]'", "cn.name LIKE '%Entertainment%'", "cn.name LIKE '%555%'", "ct.kind = 'distributors'", "k.keyword = 'character-name-in-title'", "t.production_year > 1966", "t.production_year < 1977"],
["cn.country_code != '[ly]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%CBS%'", "ct.kind = 'production companies'", "k.keyword = 'sex'", "t.production_year > 1983", "t.production_year < 1989"],
["cn.country_code != '[bt]'", "cn.name LIKE '%Video%'", "cn.name LIKE '%Broadcasting%'", "ct.kind = 'distributors'", "k.keyword = 'hardcore'", "t.production_year > 1984", "t.production_year < 1993"],
["cn.country_code != '[gb]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%Deutsches%'", "ct.kind = 'distributors'", "k.keyword = 'father-son-relationship'", "t.production_year > 1981", "t.production_year < 1988"],
["cn.country_code != '[gb]'", "cn.name LIKE '%Warner%'", "cn.name LIKE '%Warner%'", "ct.kind = 'distributors'", "k.keyword = 'murder'", "t.production_year > 1977", "t.production_year < 1993"],
["cn.country_code != '[bw]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%Warner%'", "ct.kind = 'distributors'", "k.keyword = 'based-on-play'", "t.production_year > 1978", "t.production_year < 1990"],
["cn.country_code != '[us]'", "cn.name LIKE '%Warner%'", "cn.name LIKE '%Broadcasting%'", "ct.kind = 'production companies'", "k.keyword = 'murder'", "t.production_year > 1981", "t.production_year < 1989"],
["cn.country_code != '[cn]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%Broadcasting%'", "ct.kind = 'distributors'", "k.keyword = 'independent-film'", "t.production_year > 1973", "t.production_year < 1979"],
["cn.country_code != '[an]'", "cn.name LIKE '%System%'", "cn.name LIKE '%Corporation%'", "ct.kind = 'production companies'", "k.keyword = 'female-nudity'", "t.production_year > 1984", "t.production_year < 1992"],
["cn.country_code != '[lb]'", "cn.name LIKE '%ABC%'", "cn.name LIKE '%National%'", "ct.kind = 'distributors'", "k.keyword = 'murder'", "t.production_year > 1970", "t.production_year < 1993"],
["cn.country_code != '[gb]'", "cn.name LIKE '%Home%'", "cn.name LIKE '%American%'", "ct.kind = 'production companies'", "k.keyword = 'blood'", "t.production_year > 1981", "t.production_year < 1986"],
["cn.country_code != '[de]'", "cn.name LIKE '%Company%'", "cn.name LIKE '%Zweites%'", "ct.kind = 'distributors'", "k.keyword = 'hardcore'", "t.production_year > 1976", "t.production_year < 1988"],
["cn.country_code != '[gb]'", "cn.name LIKE '%BBC%'", "cn.name LIKE '%Yleisradio%'", "ct.kind = 'production companies'", "k.keyword = 'sex'", "t.production_year > 1984", "t.production_year < 1992"],
["cn.country_code != '[us]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%Warner%'", "ct.kind = 'production companies'", "k.keyword = 'number-in-title'", "t.production_year > 1982", "t.production_year < 1986"],
["cn.country_code != '[gb]'", "cn.name LIKE '%Group%'", "cn.name LIKE '%F%'", "ct.kind = 'production companies'", "k.keyword = 'sex'", "t.production_year > 1972", "t.production_year < 1984"],
["cn.country_code != '[de]'", "cn.name LIKE '%Fernsehen%'", "cn.name LIKE '%Broadcasting%'", "ct.kind = 'production companies'", "k.keyword = 'bare-breasts'", "t.production_year > 1988", "t.production_year < 1992"],
["cn.country_code != '[us]'", "cn.name LIKE '%National%'", "cn.name LIKE '%National%'", "ct.kind = 'distributors'", "k.keyword = 'female-nudity'", "t.production_year > 1969", "t.production_year < 1981"],
["cn.country_code != '[gb]'", "cn.name LIKE '%D%'", "cn.name LIKE '%Home%'", "ct.kind = 'production companies'", "k.keyword = 'sex'", "t.production_year > 1982", "t.production_year < 1993"],
["cn.country_code != '[ec]'", "cn.name LIKE '%Company%'", "cn.name LIKE '%Company%'", "ct.kind = 'distributors'", "k.keyword = 'murder'", "t.production_year > 1987", "t.production_year < 1992"],
["cn.country_code != '[kn]'", "cn.name LIKE '%American%'", "cn.name LIKE '%Video%'", "ct.kind = 'distributors'", "k.keyword = 'murder'", "t.production_year > 1962", "t.production_year < 1993"],
["cn.country_code != '[us]'", "cn.name LIKE '%Fox%'", "cn.name LIKE '%Video%'", "ct.kind = 'distributors'", "k.keyword = 'female-nudity'", "t.production_year > 1987", "t.production_year < 1993"],
["cn.country_code != '[pf]'", "cn.name LIKE '%Yleisradio%'", "cn.name LIKE '%Corporation%'", "ct.kind = 'distributors'", "k.keyword = 'sex'", "t.production_year > 1961", "t.production_year < 1977"],
["cn.country_code != '[bo]'", "cn.name LIKE '%BBC%'", "cn.name LIKE '%Warner%'", "ct.kind = 'production companies'", "k.keyword = 'nudity'", "t.production_year > 1977", "t.production_year < 1991"],
["cn.country_code != '[sg]'", "cn.name LIKE '%May%'", "cn.name LIKE '%British%'", "ct.kind = 'distributors'", "k.keyword = 'independent-film'", "t.production_year > 1971", "t.production_year < 1980"],
["cn.country_code != '[de]'", "cn.name LIKE '%Columbia%'", "cn.name LIKE '%Home%'", "ct.kind = 'distributors'", "k.keyword = 'based-on-novel'", "t.production_year > 1968", "t.production_year < 1982"],
["cn.country_code != '[de]'", "cn.name LIKE '%Television%'", "cn.name LIKE '%Factory%'", "ct.kind = 'production companies'", "k.keyword = 'character-name-in-title'", "t.production_year > 1981", "t.production_year < 1982"],
["cn.country_code != '[gb]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%YLE%'", "ct.kind = 'distributors'", "k.keyword = 'two-word-title'", "t.production_year > 1982", "t.production_year < 1993"],
["cn.country_code != '[mc]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%System%'", "ct.kind = 'production companies'", "k.keyword = 'female-nudity'", "t.production_year > 1988", "t.production_year < 1992"],
["cn.country_code != '[ar]'", "cn.name LIKE '%Nutrimenti%'", "cn.name LIKE '%Granada%'", "ct.kind = 'distributors'", "k.keyword = 'based-on-novel'", "t.production_year > 1969", "t.production_year < 1978"],
["cn.country_code != '[pk]'", "cn.name LIKE '%Television%'", "cn.name LIKE '%NBC%'", "ct.kind = 'distributors'", "k.keyword = 'based-on-novel'", "t.production_year > 1971", "t.production_year < 1983"],
["cn.country_code != '[iq]'", "cn.name LIKE '%TV%'", "cn.name LIKE '%Shiva%'", "ct.kind = 'production companies'", "k.keyword = 'independent-film'", "t.production_year > 1982", "t.production_year < 1987"],
["cn.country_code != '[mt]'", "cn.name LIKE '%e%'", "cn.name LIKE '%Fernsehen%'", "ct.kind = 'production companies'", "k.keyword = 'hardcore'", "t.production_year > 1971", "t.production_year < 1991"],
["cn.country_code != '[bh]'", "cn.name LIKE '%Universal%'", "cn.name LIKE '%System%'", "ct.kind = 'production companies'", "k.keyword = 'female-nudity'", "t.production_year > 1978", "t.production_year < 1991"],
["cn.country_code != '[de]'", "cn.name LIKE '%Film%'", "cn.name LIKE '%TV%'", "ct.kind = 'distributors'", "k.keyword = 'female-nudity'", "t.production_year > 1983", "t.production_year < 1985"],
["cn.country_code != '[us]'", "cn.name LIKE '%Home%'", "cn.name LIKE '%Columbia%'", "ct.kind = 'distributors'", "k.keyword = 'sex'", "t.production_year > 1973", "t.production_year < 1993"],
["cn.country_code != '[ddde]'", "cn.name LIKE '%Warner%'", "cn.name LIKE '%Film%'", "ct.kind = 'production companies'", "k.keyword = 'murder'", "t.production_year > 1979", "t.production_year < 1986"],
["cn.country_code != '[us]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%BBC%'", "ct.kind = 'distributors'", "k.keyword = 'sex'", "t.production_year > 1977", "t.production_year < 1992"],
["cn.country_code != '[us]'", "cn.name LIKE '%Company%'", "cn.name LIKE '%Columbia%'", "ct.kind = 'distributors'", "k.keyword = 'murder'", "t.production_year > 1966", "t.production_year < 1971"],
["cn.country_code != '[gb]'", "cn.name LIKE '%Video%'", "cn.name LIKE '%NFB%'", "ct.kind = 'distributors'", "k.keyword = 'sex'", "t.production_year > 1969", "t.production_year < 1985"],
["cn.country_code != '[de]'", "cn.name LIKE '%Video%'", "cn.name LIKE '%Broadcasting%'", "ct.kind = 'distributors'", "k.keyword = 'character-name-in-title'", "t.production_year > 1991", "t.production_year < 1993"],
["cn.country_code != '[ir]'", "cn.name LIKE '%ABC%'", "cn.name LIKE '%Granada%'", "ct.kind = 'production companies'", "k.keyword = 'female-nudity'", "t.production_year > 1974", "t.production_year < 1974"],
["cn.country_code != '[us]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%CBS%'", "ct.kind = 'production companies'", "k.keyword = 'number-in-title'", "t.production_year > 1987", "t.production_year < 1991"],
["cn.country_code != '[us]'", "cn.name LIKE '%of%'", "cn.name LIKE '%Warner%'", "ct.kind = 'production companies'", "k.keyword = 'nudity'", "t.production_year > 1980", "t.production_year < 1986"],
["cn.country_code != '[de]'", "cn.name LIKE '%Video%'", "cn.name LIKE '%Warner%'", "ct.kind = 'production companies'", "k.keyword = 'female-nudity'", "t.production_year > 1978", "t.production_year < 1990"],
["cn.country_code != '[mk]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%NBC%'", "ct.kind = 'distributors'", "k.keyword = 'sex'", "t.production_year > 1969", "t.production_year < 1990"],
["cn.country_code != '[us]'", "cn.name LIKE '%Granada%'", "cn.name LIKE '%Film%'", "ct.kind = 'production companies'", "k.keyword = 'female-nudity'", "t.production_year > 1978", "t.production_year < 1984"],
["cn.country_code != '[de]'", "cn.name LIKE '%Universal%'", "cn.name LIKE '%C%'", "ct.kind = 'distributors'", "k.keyword = 'hardcore'", "t.production_year > 1983", "t.production_year < 1985"],
["cn.country_code != '[us]'", "cn.name LIKE '%Video%'", "cn.name LIKE '%System%'", "ct.kind = 'production companies'", "k.keyword = 'based-on-novel'", "t.production_year > 1963", "t.production_year < 1981"],
["cn.country_code != '[kz]'", "cn.name LIKE '%National%'", "cn.name LIKE '%Fox%'", "ct.kind = 'production companies'", "k.keyword = 'based-on-play'", "t.production_year > 1980", "t.production_year < 1982"],
["cn.country_code != '[de]'", "cn.name LIKE '%I%'", "cn.name LIKE '%American%'", "ct.kind = 'distributors'", "k.keyword = 'hardcore'", "t.production_year > 1977", "t.production_year < 1988"],
["cn.country_code != '[gb]'", "cn.name LIKE '%CBS%'", "cn.name LIKE '%Deutsches%'", "ct.kind = 'production companies'", "k.keyword = 'murder'", "t.production_year > 1971", "t.production_year < 1980"],
["cn.country_code != '[ir]'", "cn.name LIKE '%ZDF%'", "cn.name LIKE '%National%'", "ct.kind = 'production companies'", "k.keyword = 'sex'", "t.production_year > 1984", "t.production_year < 1993"],
["cn.country_code != '[us]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%Company%'", "ct.kind = 'production companies'", "k.keyword = 'hardcore'", "t.production_year > 1972", "t.production_year < 1988"],
["cn.country_code != '[dz]'", "cn.name LIKE '%System%'", "cn.name LIKE '%Chun%'", "ct.kind = 'production companies'", "k.keyword = 'independent-film'", "t.production_year > 1963", "t.production_year < 1980"],
["cn.country_code != '[us]'", "cn.name LIKE '%YLE%'", "cn.name LIKE '%Films%'", "ct.kind = 'production companies'", "k.keyword = 'murder'", "t.production_year > 1977", "t.production_year < 1986"],
["cn.country_code != '[us]'", "cn.name LIKE '%Video%'", "cn.name LIKE '%Warner%'", "ct.kind = 'distributors'", "k.keyword = 'based-on-novel'", "t.production_year > 1982", "t.production_year < 1990"],
["cn.country_code != '[cy]'", "cn.name LIKE '%American%'", "cn.name LIKE '%la%'", "ct.kind = 'production companies'", "k.keyword = 'surrealism'", "t.production_year > 1986", "t.production_year < 1990"],
["cn.country_code != '[de]'", "cn.name LIKE '%ABC%'", "cn.name LIKE '%CBS%'", "ct.kind = 'production companies'", "k.keyword = 'murder'", "t.production_year > 1984", "t.production_year < 1984"],
["cn.country_code != '[mx]'", "cn.name LIKE '%Film%'", "cn.name LIKE '%System%'", "ct.kind = 'distributors'", "k.keyword = 'character-name-in-title'", "t.production_year > 1991", "t.production_year < 1992"],
["cn.country_code != '[je]'", "cn.name LIKE '%u%'", "cn.name LIKE '%Company%'", "ct.kind = 'distributors'", "k.keyword = 'based-on-play'", "t.production_year > 1966", "t.production_year < 1988"],
["cn.country_code != '[gb]'", "cn.name LIKE '%R%'", "cn.name LIKE '%of%'", "ct.kind = 'distributors'", "k.keyword = 'independent-film'", "t.production_year > 1980", "t.production_year < 1987"],
["cn.country_code != '[us]'", "cn.name LIKE '%System%'", "cn.name LIKE '%Film%'", "ct.kind = 'production companies'", "k.keyword = 'nudity'", "t.production_year > 1979", "t.production_year < 1983"],
["cn.country_code != '[mz]'", "cn.name LIKE '%Video%'", "cn.name LIKE '%British%'", "ct.kind = 'distributors'", "k.keyword = 'based-on-novel'", "t.production_year > 1965", "t.production_year < 1976"],
["cn.country_code != '[ls]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%Home%'", "ct.kind = 'production companies'", "k.keyword = 'murder'", "t.production_year > 1974", "t.production_year < 1976"],
["cn.country_code != '[et]'", "cn.name LIKE '%ABC%'", "cn.name LIKE '%Granada%'", "ct.kind = 'production companies'", "k.keyword = 'hardcore'", "t.production_year > 1974", "t.production_year < 1992"],
["cn.country_code != '[sz]'", "cn.name LIKE '%Granada%'", "cn.name LIKE '%British%'", "ct.kind = 'distributors'", "k.keyword = 'murder'", "t.production_year > 1965", "t.production_year < 1990"],
["cn.country_code != '[de]'", "cn.name LIKE '%NBC%'", "cn.name LIKE '%f%'", "ct.kind = 'production companies'", "k.keyword = 'independent-film'", "t.production_year > 1970", "t.production_year < 1977"],
["cn.country_code != '[us]'", "cn.name LIKE '%Video%'", "cn.name LIKE '%ZDF%'", "ct.kind = 'production companies'", "k.keyword = 'father-son-relationship'", "t.production_year > 1980", "t.production_year < 1990"],
["cn.country_code != '[is]'", "cn.name LIKE '%CBS%'", "cn.name LIKE '%Broadcasting%'", "ct.kind = 'production companies'", "k.keyword = 'based-on-novel'", "t.production_year > 1974", "t.production_year < 1988"],
["cn.country_code != '[bg]'", "cn.name LIKE '%Company%'", "cn.name LIKE '%Broadcasting%'", "ct.kind = 'distributors'", "k.keyword = 'rape'", "t.production_year > 1963", "t.production_year < 1988"],
["cn.country_code != '[us]'", "cn.name LIKE '%Video%'", "cn.name LIKE '%Home%'", "ct.kind = 'distributors'", "k.keyword = 'blood'", "t.production_year > 1983", "t.production_year < 1991"],
["cn.country_code != '[tk]'", "cn.name LIKE '%Yleisradio%'", "cn.name LIKE '%BBC%'", "ct.kind = 'production companies'", "k.keyword = 'number-in-title'", "t.production_year > 1977", "t.production_year < 1986"],
["cn.country_code != '[li]'", "cn.name LIKE '%Yleisradio%'", "cn.name LIKE '%Video%'", "ct.kind = 'distributors'", "k.keyword = 'based-on-novel'", "t.production_year > 1965", "t.production_year < 1983"],
["cn.country_code != '[us]'", "cn.name LIKE '%National%'", "cn.name LIKE '%TV%'", "ct.kind = 'production companies'", "k.keyword = 'sex'", "t.production_year > 1972", "t.production_year < 1984"],
["cn.country_code != '[eg]'", "cn.name LIKE '%NBC%'", "cn.name LIKE '%Broadcasting%'", "ct.kind = 'production companies'", "k.keyword = 'based-on-novel'", "t.production_year > 1982", "t.production_year < 1991"],
["cn.country_code != '[kg]'", "cn.name LIKE '%NBC%'", "cn.name LIKE '%Maid%'", "ct.kind = 'production companies'", "k.keyword = 'sex'", "t.production_year > 1964", "t.production_year < 1990"],
["cn.country_code != '[us]'", "cn.name LIKE '%z%'", "cn.name LIKE '%Granada%'", "ct.kind = 'production companies'", "k.keyword = 'character-name-in-title'", "t.production_year > 1988", "t.production_year < 1992"],
["cn.country_code != '[de]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%BBC%'", "ct.kind = 'distributors'", "k.keyword = 'female-nudity'", "t.production_year > 1980", "t.production_year < 1991"],
["cn.country_code != '[zw]'", "cn.name LIKE '%I%'", "cn.name LIKE '%Broadcasting%'", "ct.kind = 'production companies'", "k.keyword = 'blood'", "t.production_year > 1973", "t.production_year < 1975"],
["cn.country_code != '[us]'", "cn.name LIKE '%System%'", "cn.name LIKE '%Worldwide%'", "ct.kind = 'production companies'", "k.keyword = 'nudity'", "t.production_year > 1969", "t.production_year < 1987"],
["cn.country_code != '[gb]'", "cn.name LIKE '%Midway%'", "cn.name LIKE '%Broadcasting%'", "ct.kind = 'distributors'", "k.keyword = 'based-on-play'", "t.production_year > 1964", "t.production_year < 1975"],
["cn.country_code != '[gu]'", "cn.name LIKE '%Norditalia%'", "cn.name LIKE '%Video%'", "ct.kind = 'distributors'", "k.keyword = 'father-son-relationship'", "t.production_year > 1977", "t.production_year < 1990"],
["cn.country_code != '[gb]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%Columbia%'", "ct.kind = 'production companies'", "k.keyword = 'independent-film'", "t.production_year > 1992", "t.production_year < 1993"],
["cn.country_code != '[us]'", "cn.name LIKE '%Corporation%'", "cn.name LIKE '%Film%'", "ct.kind = 'distributors'", "k.keyword = 'hardcore'", "t.production_year > 1969", "t.production_year < 1982"],
["cn.country_code != '[de]'", "cn.name LIKE '%CBS%'", "cn.name LIKE '%System%'", "ct.kind = 'production companies'", "k.keyword = 'female-nudity'", "t.production_year > 1985", "t.production_year < 1987"],
["cn.country_code != '[us]'", "cn.name LIKE '%NBC%'", "cn.name LIKE '%Company%'", "ct.kind = 'production companies'", "k.keyword = 'female-nudity'", "t.production_year > 1963", "t.production_year < 1982"],
["cn.country_code != '[us]'", "cn.name LIKE '%Corporation%'", "cn.name LIKE '%American%'", "ct.kind = 'production companies'", "k.keyword = 'hardcore'", "t.production_year > 1967", "t.production_year < 1986"],
["cn.country_code != '[us]'", "cn.name LIKE '%Company%'", "cn.name LIKE '%Columbia%'", "ct.kind = 'production companies'", "k.keyword = 'sex'", "t.production_year > 1974", "t.production_year < 1993"],
["cn.country_code != '[de]'", "cn.name LIKE '%British%'", "cn.name LIKE '%Home%'", "ct.kind = 'production companies'", "k.keyword = 'father-son-relationship'", "t.production_year > 1967", "t.production_year < 1993"],
["cn.country_code != '[gb]'", "cn.name LIKE '%Fernsehen%'", "cn.name LIKE '%NBC%'", "ct.kind = 'distributors'", "k.keyword = 'non-fiction'", "t.production_year > 1963", "t.production_year < 1981"],
["cn.country_code != '[de]'", "cn.name LIKE '%Turin%'", "cn.name LIKE '%Home%'", "ct.kind = 'production companies'", "k.keyword = 'sex'", "t.production_year > 1989", "t.production_year < 1989"],
["cn.country_code != '[de]'", "cn.name LIKE '%BBC%'", "cn.name LIKE '%BBC%'", "ct.kind = 'distributors'", "k.keyword = 'number-in-title'", "t.production_year > 1981", "t.production_year < 1993"],
["cn.country_code != '[us]'", "cn.name LIKE '%Corporation%'", "cn.name LIKE '%20th%'", "ct.kind = 'distributors'", "k.keyword = 'husband-wife-relationship'", "t.production_year > 1971", "t.production_year < 1992"],
["cn.country_code != '[us]'", "cn.name LIKE '%BBC%'", "cn.name LIKE '%Home%'", "ct.kind = 'distributors'", "k.keyword = 'nudity'", "t.production_year > 1964", "t.production_year < 1993"],
["cn.country_code != '[us]'", "cn.name LIKE '%Columbia%'", "cn.name LIKE '%BBC%'", "ct.kind = 'production companies'", "k.keyword = 'female-frontal-nudity'", "t.production_year > 1970", "t.production_year < 1988"],
["cn.country_code != '[us]'", "cn.name LIKE '%Home%'", "cn.name LIKE '%NBC%'", "ct.kind = 'distributors'", "k.keyword = 'nudity'", "t.production_year > 1970", "t.production_year < 1984"],
["cn.country_code != '[us]'", "cn.name LIKE '%Imperial%'", "cn.name LIKE '%Company%'", "ct.kind = 'production companies'", "k.keyword = 'number-in-title'", "t.production_year > 1965", "t.production_year < 1971"],
["cn.country_code != '[kz]'", "cn.name LIKE '%ABC%'", "cn.name LIKE '%Warner%'", "ct.kind = 'distributors'", "k.keyword = 'sex'", "t.production_year > 1986", "t.production_year < 1990"],
["cn.country_code != '[us]'", "cn.name LIKE '%ABC%'", "cn.name LIKE '%Television%'", "ct.kind = 'production companies'", "k.keyword = 'female-nudity'", "t.production_year > 1968", "t.production_year < 1983"],
["cn.country_code != '[us]'", "cn.name LIKE '%A%'", "cn.name LIKE '%NFB%'", "ct.kind = 'production companies'", "k.keyword = 'female-nudity'", "t.production_year > 1982", "t.production_year < 1986"],
["cn.country_code != '[us]'", "cn.name LIKE '%CBS%'", "cn.name LIKE '%BBC%'", "ct.kind = 'production companies'", "k.keyword = 'based-on-play'", "t.production_year > 1966", "t.production_year < 1991"],
["cn.country_code != '[us]'", "cn.name LIKE '%Films%'", "cn.name LIKE '%Broadcasting%'", "ct.kind = 'production companies'", "k.keyword = 'female-nudity'", "t.production_year > 1973", "t.production_year < 1992"],
["cn.country_code != '[de]'", "cn.name LIKE '%American%'", "cn.name LIKE '%cheol%'", "ct.kind = 'distributors'", "k.keyword = 'female-nudity'", "t.production_year > 1978", "t.production_year < 1987"],
["cn.country_code != '[us]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%Home%'", "ct.kind = 'distributors'", "k.keyword = 'independent-film'", "t.production_year > 1968", "t.production_year < 1971"],
["cn.country_code != '[us]'", "cn.name LIKE '%Home%'", "cn.name LIKE '%o%'", "ct.kind = 'distributors'", "k.keyword = 'independent-film'", "t.production_year > 1974", "t.production_year < 1989"],
["cn.country_code != '[au]'", "cn.name LIKE '%Garcia%'", "cn.name LIKE '%BBC%'", "ct.kind = 'distributors'", "k.keyword = 'female-nudity'", "t.production_year > 1965", "t.production_year < 1981"],
["cn.country_code != '[sa]'", "cn.name LIKE '%TV%'", "cn.name LIKE '%TV%'", "ct.kind = 'production companies'", "k.keyword = 'nudity'", "t.production_year > 1977", "t.production_year < 1987"],
["cn.country_code != '[us]'", "cn.name LIKE '%National%'", "cn.name LIKE '%Ltd%'", "ct.kind = 'production companies'", "k.keyword = 'hardcore'", "t.production_year > 1971", "t.production_year < 1985"],
["cn.country_code != '[us]'", "cn.name LIKE '%System%'", "cn.name LIKE '%National%'", "ct.kind = 'production companies'", "k.keyword = 'based-on-play'", "t.production_year > 1968", "t.production_year < 1982"],
["cn.country_code != '[is]'", "cn.name LIKE '%Broadcasting%'", "cn.name LIKE '%BBC%'", "ct.kind = 'distributors'", "k.keyword = 'sex'", "t.production_year > 1980", "t.production_year < 1990"]
